Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> i knew i shouldn t have worn this color . <end>, <start> je savais que je n aurais pas du porter cette couleur . <end>,je savais que je n aurais pas du porter cette couleur . 
 <start> i can t understand why you are so critical of him . <end>, <start> je ne peux pas comprendre pourquoi tu es si critique a son egard . <end>,je ne peux pas comprendre pourquoi tu es si critiques a son egard . 
 <start> everybody applauded . <end>, <start> tout le monde a applaudi . <end>,tout le monde applaudit . 
 <start> let s stop this argument . <end>, <start> arretons cette controverse . <end>,arretons cette controverse . 
 <start> this guy s great at pitching curveballs . <end>, <start> ce type est fort pour lancer des balles a trajectoire incurvee . <end>,ce type est tres bon pour lancer des balles a trajectoire incurvee . 
 <start> i sold my books cheaply . <end>, <start> j ai vendu mes livres a bas prix . <end>,j ai vendu mes livres a prix modique . 
 <start> let s not go . <end>, <start> ne partons pas ! <end>,n y allons pas ! 
 <start> she shot a gun . <end>, <start> elle a tire avec une arme . <end>,elle tira une arme . 
 <start> i m worried about the baby . <end>, <start> je suis inquiete pour le bebe . <end>,je me fais du souci pour le bebe . 
 <start> it was kind of you to help me . <end>, <start> c etait gentil a toi de m aider . <end>,c etait gentil a vous de m aider . 
 <start> exceptions prove the rule . <end>, <start> l exception confirme la regle . <end>,l exception confirme la regle . 
 <start> tom wasn t the one who borrowed my car . <end>, <start> ce n est pas tom qui a emprunte ma voiture . <end>,tom n etait pas celui qui a emprunte ma voiture . 
 <start> tom took a step backwards . <end>, <start> tom a recule d un pas . <end>,tom a pris un sol a l aise . 
 <start> why don t you sit right there on the couch ? <end>, <start> pourquoi ne t assieds tu pas ici sur le canape ? <end>,pourquoi ne t assieds tu pas ici sur le canape ? 
 <start> i like cats . <end>, <start> j aime les chats . <end>,j aime les chats . 
 <start> i just had this suit cleaned . <end>, <start> je viens de faire nettoyer ce costume . <end>,je viens de faire nettoyer ce costume . 
 <start> are you flirting with him ? <end>, <start> es tu en train de le draguer ? <end>,etes vous en train de le draguer ? 
 <start> we have tried everything . <end>, <start> nous avons tout tente . <end>,nous avons tout essaye . 
 <start> we didn t find a weapon . <end>, <start> nous n avons pas trouve d arme . <end>,nous n avons pas trouve une arme . 
 <start> you re not sick . <end>, <start> vous n etes pas malades . <end>,tu n es pas malade . 
 <start> she put in for a raise . <end>, <start> elle sollicita une augmentation . <end>,elle a mis une augmentation . 
 <start> how do you feel about the war ? <end>, <start> quels sont vos sentiments vis a vis de la guerre ? <end>,comment te sens tu la guerre ? 
 <start> i hope that he will find his way easily . <end>, <start> j espere qu il trouvera son chemin facilement . <end>,j espere qu il trouvera son chemin facilement . 
 <start> i have three children . <end>, <start> j ai trois enfants . <end>,j ai trois enfants . 
 <start> we re best friends . <end>, <start> nous sommes les meilleurs amis . <end>,nous sommes les meilleurs amis . 
 <start> do you want anything to eat ? <end>, <start> voulez vous manger quelque chose ? <end>,voulez vous manger ? 
 <start> we re married now . <end>, <start> nous sommes desormais mariees . <end>,nous sommes desormais mariees . 
 <start> can you watch the kids ? <end>, <start> pouvez vous surveiller les enfants ? <end>,peux tu surveiller les enfants ? 
 <start> that one s all yours . <end>, <start> celui ci est tout a vous . <end>,celui ci est tout a toi . 
 <start> it s quite likely that he ll be late . <end>, <start> il est assez probable qu il soit en retard . <end>,il est tres improbable qu il soit en retard . 
 <start> murder is against the law . <end>, <start> le meurtre est contre la loi . <end>,le meurtre est contre la loi . 
 <start> i m walking beside her . <end>, <start> je marche a son cote . <end>,je marche avec elle . 
 <start> he s innocent . <end>, <start> il est innocent . <end>,il est ingenu . 
 <start> i decided to buy a car . <end>, <start> j ai decide d acheter une voiture . <end>,j ai decide d acheter une voiture . 
 <start> he made many grammatical mistakes in his composition . <end>, <start> il a fait beaucoup de fautes de grammaire dans sa dissertation . <end>,il a fait de nombreux fautes de grammaire dans sa dissertation . 
 <start> it is a pity that he can t come . <end>, <start> dommage qu il ne puisse pas venir ! <end>,il est dommage qu il ne puisse pas venir . 
" <start> i was going to write to you , but i forgot . <end>", <start> j allais vous ecrire mais j ai oublie . <end>,j allais vous ecrire mais j ai oublie . 
 <start> why are you angry ? <end>, <start> pourquoi es tu en colere ? <end>,pourquoi etes vous en colere ? 
 <start> i ve been making too many mistakes . <end>, <start> j ai commis trop d erreurs . <end>,j ai commis trop d erreurs . 
 <start> tom works with mary . <end>, <start> tom travaille avec marie . <end>,tom travaille avec mary . 
 <start> i don t belong to any club . <end>, <start> je n appartiens a aucun cercle . <end>,je n appartiens pas a ce cercle . 
 <start> i just want to know who s in the room . <end>, <start> je veux seulement savoir qui est dans la piece . <end>,je veux juste savoir qui est dans la piece . 
 <start> what s the matter with you ? <end>, <start> qu as tu ? <end>,qu as tu ? 
 <start> she rode a camel . <end>, <start> elle est montee sur un chameau . <end>,elle est montee sur un chameau . 
 <start> this doesn t make sense . <end>, <start> ca n a pas de sens . <end>,ca n a pas de sens . 
 <start> i feel stupid . <end>, <start> je me sens stupide . <end>,je me sens stupide . 
 <start> i can t believe he kissed you . <end>, <start> je ne parviens pas a croire qu il vous ait embrassees . <end>,je n arrive pas a croire qu il t ait embrasse . 
 <start> i think that you have my umbrella . <end>, <start> je pense que vous avez mon parapluie . <end>,je pense que tu as mon parapluie . 
 <start> come and see me right now . <end>, <start> viens me voir tout de suite . <end>,venez me voir tout de suite . 
 <start> i have a score to settle with him . <end>, <start> j ai un compte a regler avec lui . <end>,j ai un compte a regler avec lui . 
 <start> is there something you want to buy ? <end>, <start> est ce qu il y a quelque chose que tu veux acheter ? <end>,y a t il quelque chose que vous vouliez acheter ? 
 <start> who are your parents ? <end>, <start> qui sont vos parents ? <end>,qui sont tes parents ? 
 <start> you re restless . <end>, <start> tu es agite . <end>,tu es agitee . 
 <start> you have a good memory . <end>, <start> tu as une bonne memoire . <end>,tu es bonne memoire . 
 <start> i have just arrived here . <end>, <start> je viens juste d arriver ici . <end>,je viens d arriver ici . 
 <start> i d like you to keep this a secret . <end>, <start> j aimerais que tu gardes ceci secret . <end>,j aimerais que vous garde ceci secret . 
 <start> we could crash . <end>, <start> nous pourrions nous ecraser . <end>,nous pourrions voler . 
 <start> your dinner is getting cold . <end>, <start> ton diner refroidit . <end>,votre diner refroidit . 
 <start> do you know what they want ? <end>, <start> savez vous ce qu elles veulent ? <end>,savez vous ce qu elles veulent ? 
 <start> tom s suffocating . <end>, <start> tom est en train de suffoquer . <end>,tom est en train de secher 
 <start> that s his . <end>, <start> ce sont les siens . <end>,c est la sienne . 
 <start> where exactly did you go ? <end>," <start> ou vous etes vous rendus , exactement ? <end>","ou etes vous alle , exactement ? "
 <start> i m not at all tired . <end>, <start> je ne suis pas fatiguee du tout . <end>,je ne suis pas fatiguee du tout . 
 <start> he s always complaining about something . <end>, <start> il se plaint toujours de quelque chose . <end>,il se plaint toujours de quelque chose . 
 <start> he earns his living by teaching . <end>, <start> il gagne sa vie en enseignant . <end>,il gagne sa vie en enseignant . 
 <start> check your pockets . <end>, <start> verifie tes poches ! <end>,regardez vos poches ! 
 <start> mary is tom s daughter in law . <end>, <start> mary est la bru de tom . <end>,mary est la bru de tom . 
 <start> tom isn t a good singer . <end>, <start> tom n est pas un bon chanteur . <end>,tom n est pas un bon chanteur . 
 <start> his words came to mind . <end>, <start> ses paroles nous vinrent a l esprit . <end>,ses paroles sont venu en tete . 
 <start> you re lost . <end>, <start> tu es perdue . <end>,tu es perdu . 
 <start> i drive everywhere . <end>, <start> je conduis partout . <end>,je roule partout . 
 <start> i want to stay with you . <end>, <start> je veux rester avec vous . <end>,je veux rester avec toi . 
 <start> japan has produced more cars than ever this year . <end>, <start> le japon a produit plus de voitures que jamais cette annee . <end>,le japon a passe plus de voitures qu cette annee . 
 <start> i m not done with you . <end>, <start> je n en ai pas fini avec toi . <end>,je n en ai pas fini avec toi . 
 <start> i don t think it will rain this afternoon . <end>, <start> je ne pense pas qu il va pleuvoir cet apres midi . <end>,je ne pense pas qu il va pleuvoir cet apres midi . 
 <start> i hope to own my own house someday . <end>, <start> j espere posseder un jour ma propre maison . <end>,j espere me meme de chez moi un jour . 
 <start> please note that the price is subject to change . <end>, <start> veuillez noter que le prix est susceptible d evoluer . <end>,veuillez noter que le prix est soumis a des changements . 
 <start> look out for pickpockets . <end>, <start> attention aux pickpockets . <end>,regarde aux pickpockets . 
 <start> that kind of thing can happen when you re in a hurry . <end>, <start> ce genre de chose peut survenir lorsque vous etes presses . <end>,ce genre de chose peut survenir lorsque vous etes pressees . 
 <start> i go to the library at least once a week . <end>, <start> je me rends a la bibliotheque au moins une fois la semaine . <end>,je vais a la bibliotheque au moins une fois par semaine . 
" <start> you need help doing that , i think . <end>"," <start> vous avez besoin d aide pour faire cela , je pense . <end>","tu as besoin d aide pour faire ca , je pense . "
 <start> all we need is water . <end>," <start> tout ce dont nous avons besoin , c est de l eau . <end>",nous avons besoin de l eau . 
" <start> i don t know who i ll miss more , you or your brother . <end>"," <start> je ne sais qui , de toi ou de ton frere , me manquera le plus . <end>","je ne sais pas qui je vais me decider , toi ou ton frere . "
 <start> that house is the place where i was born . <end>, <start> c est la maison ou je suis ne . <end>,cette maison est la endroit ou je suis ne . 
 <start> what do i have to do to convince you ? <end>, <start> que dois je faire pour te convaincre ? <end>,que dois je faire pour vous convaincre ? 
