Phrase_a_traduire,Phrase_traduite,Sortie_modele
 <start> why in the world would i want to be a teacher ? <end>," <start> pourquoi , dieu , voudrais je etre enseignante ? <end>",pourquoi diable voudrais je etre enseignante ? 
 <start> i think you know exactly what i m talking about . <end>, <start> je pense que vous savez exactement de quoi je parle . <end>,je pense que vous savez exactement de quoi je parle . 
 <start> were you shot at ? <end>, <start> vous a t on tire dessus ? <end>,vous a t on tire dessus ? 
 <start> how will you pay your debts ? <end>, <start> comment payeras tu tes dettes ? <end>,comment payerez vous tes dettes ? 
 <start> it s really awesome . <end>, <start> c est vraiment super . <end>,c est vraiment genial . 
 <start> i thought we could get together later . <end>, <start> je pensais que nous pourrions nous rejoindre plus tard . <end>,je pensais que nous pourrions nous rejoindre plus tard . 
 <start> i lost my phone . <end>, <start> j ai perdu mon telephone . <end>,j ai perdu mon telephone . 
 <start> my eyes are sore . <end>, <start> les yeux me font mal . <end>,les yeux me font mal . 
" <start> i was scared , of course . <end>"," <start> j etais terrifie , bien sur . <end>","j ai ete effraye , bien sur . "
 <start> do you know what to do if there s a fire in the building ? <end>, <start> savez vous quoi faire s il y a un incendie dans le batiment ? <end>,savez vous quoi faire s il y a un incendie dans le batiment ? 
 <start> i thought you went home . <end>, <start> je pensais que tu etais alle chez toi . <end>,je pensais que vous etiez alles chez vous . 
 <start> where s your book ? on the table . <end>, <start> ou se trouve votre livre ? sur la table . <end>,ou se trouve votre livre ? 
 <start> are you over your cold yet ? <end>, <start> vous etes vous deja remise de votre rhume ? <end>,avez vous deja votre rhume ? 
 <start> that was my guess . <end>, <start> c etait ma supposition . <end>,c etait ma supposition . 
 <start> why are you alone ? <end>, <start> pourquoi etes vous seules ? <end>,pourquoi etes vous seuls ? 
 <start> i want you to go to your room and pack your things . <end>, <start> je veux que tu ailles dans ta chambre et que tu emballes tes affaires . <end>,je veux que vous alliez dans votre chambre et que vous emballiez vos affaires . 
 <start> you can t leave me . <end>, <start> tu ne peux pas me quitter . <end>,tu ne peux pas me quitter . 
 <start> i think tom is hurt . <end>, <start> je pense que tom est blesse . <end>,je pense que tom est blesse . 
 <start> i m on holiday . <end>, <start> je suis en conges . <end>,je suis en vacances . 
 <start> she didn t even try to help . <end>, <start> elle n a meme pas essaye d aider . <end>,elle n essaya pas meme d aider . 
 <start> you may swim . <end>, <start> tu as la permission de nager . <end>,vous pouvez nager . 
 <start> tom began to worry about mary . <end>, <start> tom commenca a se faire du souci pour marie . <end>,tom a commence a se faire du souci pour mary . 
 <start> we re unemployed . <end>, <start> nous sommes sans emploi . <end>,nous sommes sans emploi . 
 <start> i m not as intelligent as he is . <end>, <start> je ne suis pas plus intelligent que lui . <end>,je ne suis pas plus intelligent qu il est . 
 <start> these are animals . <end>, <start> ce sont des animaux . <end>,ce sont les animaux . 
 <start> i was absent from school because i was sick . <end>, <start> j etais absente de l ecole parce que j etais malade . <end>,j etais absent de l ecole parce que j etais malade . 
 <start> have you worked the puzzle out ? <end>, <start> as tu resolu l enigme ? <end>,avez vous resolu l enigme ? 
 <start> please turn down the volume . <end>," <start> baisse le niveau , s il te plait . <end>","baisse le niveau , s il te plait . "
 <start> i must postpone going to the dentist . <end>, <start> je dois decaler mon rendez vous chez le dentiste . <end>,je dois me remettre chez le dentiste . 
 <start> i hate that thing . <end>, <start> je deteste ce truc . <end>,je deteste cette chose . 
 <start> the supplies are beginning to give out . <end>, <start> les provisions commencent a s epuiser . <end>,les provisions commencent a rompre . 
 <start> are you coming to the store with me ? <end>, <start> venez vous avec moi au magasin ? <end>,viendras tu au magasin avec moi ? 
 <start> i don t really understand it . <end>, <start> je ne le comprends pas vraiment . <end>,je ne le comprends pas vraiment . 
 <start> experience is the best teacher . <end>, <start> experience passe science . <end>,c est le meilleur professeur . 
 <start> i don t like sand . it s coarse and rough and irritating and it gets everywhere . <end>," <start> je n aime pas le sable . c est grossier , rugueux , irritant et ca se met partout . <end>","je n aime pas le sable . c est grossier , rugueux , rugueux . "
 <start> don t hesitate to ask if you need help . <end>," <start> n hesite pas a demander , si tu as besoin d aide . <end>","n hesitez pas a demander , si vous avez besoin d aide . "
 <start> he turned pale with fright . <end>, <start> il devint bleme de peur . <end>,il devint bleme de peur . 
 <start> we discussed the article i published . <end>, <start> nous discutames de l article que j avais publie . <end>,nous avons discute de l article que j ai publie . 
 <start> do you have any food allergies ? <end>, <start> souffres tu d une quelconque allergie alimentaire ? <end>,avez vous une quelconque allergie alimentaire ? 
 <start> where s the book i need ? <end>, <start> ou se trouve le livre dont j ai besoin ? <end>,ou est le livre dont j ai besoin ? 
 <start> where are you going this afternoon ? <end>, <start> ou vas tu cet apres midi ? <end>,ou vas tu cet apres midi ? 
" <start> look , i want you to do me a favor . <end>"," <start> ecoutez , je veux que vous me fassiez une faveur . <end>","ecoutez , je veux que vous me fassiez une faveur . "
 <start> butter and cheese are made from milk . <end>, <start> le beurre et le fromage sont faits avec du lait . <end>,le beurre et le fromage sont faits de lait . 
 <start> she is a reliable person . <end>, <start> c est une personne de confiance . <end>,elle est une personne sur . 
 <start> what was he doing here ? <end>, <start> qu etait il en train de faire ici ? <end>,qu est ce qu il fait ici ? 
 <start> there s something i want to discuss with you . <end>, <start> il y a quelque chose dont je veux m entretenir avec toi . <end>,il y a quelque chose que je veux discuter avec toi . 
 <start> she gave it to me . <end>, <start> elle me l a donne . <end>,elle me l a donnee . 
 <start> i kept my mouth shut . <end>, <start> je ne dis pas mot . <end>,je tins ma langue . 
 <start> i bought it . <end>, <start> je l ai achete . <end>,je l ai achete . 
 <start> i know that this is the first time this has happened to you . <end>, <start> je sais que c est la premiere fois que ca t est arrive . <end>,je sais que c est la premiere fois que ca t est arrive . 
 <start> he drank a cup of tea and then asked for another . <end>, <start> il but un tasse de the et en demanda une autre . <end>,il a bu une tasse de the et en demanda une autre . 
 <start> attendance is compulsory for all members . <end>, <start> la presence de tous les membres est requise . <end>,la presence de tous les membres est requise . 
 <start> you are probably wrong . <end>, <start> vous avez probablement tort . <end>,tu as probablement tort . 
 <start> i ve made a first draft of my thesis . <end>, <start> j ai redige le premier brouillon de ma these . <end>,j ai fait le premier brouillon de ma these . 
 <start> i m still cooking the brown rice . <end>, <start> je suis encore en train de faire cuire le riz brun . <end>,je suis encore en train de cuisiner le riz brun . 
 <start> i have seen him once on the train . <end>, <start> je l ai vu une fois dans le train . <end>,je l ai vu une fois sur le train . 
 <start> he stopped reading the newspaper . <end>, <start> il a cesse de lire le journal . <end>,il cessa de lire le journal . 
 <start> i m drinking a beer right now . <end>, <start> je bois une biere en ce moment meme . <end>,je bois une biere en ce moment meme . 
 <start> i thought you d understand . <end>, <start> je pensais que tu comprendrais . <end>,je pensais que vous comprendriez . 
 <start> let s go to the movies next time . what makes you think there will be a next time ? <end>," <start> nous irons au cinema , la prochaine fois . qu est ce qui vous fait penser qu il y aura une prochaine fois ? <end>",allons au cinema la prochaine fois . qu est ce qui te fait penser qu il y aura une prochaine fois ? 
 <start> it s very dry . <end>, <start> il fait tres sec . <end>,c est tres sec . 
 <start> yesterday was sunday . <end>," <start> hier , c etait dimanche . <end>","hier , c etait dimanche . "
 <start> i broke off the engagement . <end>, <start> j ai annule les fiancailles . <end>,j ai annule la chanson . 
 <start> is that too much ? <end>, <start> est ce trop ? <end>,est ce trop ? 
 <start> i asked my brother to repair my bicycle . <end>, <start> j ai demande a mon frere de reparer mon velo . <end>,j ai demande a mon frere de reparer mon velo . 
 <start> i m very excited and happy . <end>, <start> je suis tres excite et content . <end>,je suis tres excite et heureux . 
 <start> roll up your sleeves and get to work . <end>, <start> remettez vous tout de suite au travail . <end>,remettez vous de vous mettre au travail . 
 <start> i had nothing to do with the accident . <end>, <start> je n avais rien a faire avec l accident . <end>,je n avais rien a voir avec l accident . 
 <start> can you tell us what happened to you ? <end>, <start> peux tu nous dire ce qui t est arrive ? <end>,peux tu nous dire ce qui t est arrive ? 
 <start> we are here . <end>, <start> nous y sommes . <end>,nous sommes la . 
 <start> i hid it in my sock drawer . <end>, <start> je l ai dissimulee dans mon tiroir a chaussettes . <end>,je l ai cache dans mon tiroir a chaussettes . 
 <start> let me take your suitcase . <end>, <start> laissez moi prendre votre valise . <end>,laissez moi prendre votre valise . 
 <start> tom s father is in jail . <end>, <start> le pere de thomas se trouve en prison . <end>,le pere de tom est en prison . 
 <start> she spends a lot of money on shoes . <end>, <start> elle depense beaucoup d argent pour des chaussures . <end>,elle depense beaucoup d argent pour les chaussures . 
 <start> we re serious . <end>, <start> nous sommes serieux . <end>,nous sommes serieuses . 
 <start> that sounds familiar . <end>, <start> ca me semble familier . <end>,ca me semble quelque chose . 
 <start> he is the last person i would want to go skiing with . <end>, <start> il est la derniere personne avec qui je voudrais aller skier . <end>,il est la derniere personne que je voudrais aller skier . 
 <start> you don t have to explain . <end>, <start> vous n etes pas force de donner des explications . <end>,tu n es pas oblige de fournir des explications . 
 <start> when was the last time you bought shoes ? <end>, <start> quand as tu achete des chaussures pour la derniere fois ? <end>,quand as tu achete des chaussures ? 
 <start> i used to have a girlfriend . <end>, <start> j avais une petite amie . <end>,j avais une petite amie . 
 <start> what would ve happened if tom had come ? <end>, <start> que se serait il passe si tom etait venu ? <end>,que se serait il se passer si tom etait venu ? 
